PointSanPedro		MARIN						
122.55	38.11666667							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
7	11	1996	29.4	8.9	333	0	43.25	1
7	12	1996	29.4	10.6	315	0	46.95	1
7	13	1996	30.6	12.2	330	0	44.4	1
7	14	1996	25.6	12.2	324	0	44.8	1
7	15	1996	23.9	13.9	316	0	46.1	1
7	16	1996	25	11.1	278	0	47.35	1
7	17	1996	22.8	8.3	337	0	41.55	1
7	18	1996	27.2	7.2	349	0	43.45	1
7	19	1996	33.9	8.9	345	0	47.15	1
7	20	1996	37.2	10	346	0	49.1	1
7	21	1996	35	10.6	347	0	49.25	1
7	22	1996	29.4	10	303	0	41.2	1
7	23	1996	30	10.6	308	0	42.6	1
7	24	1996	30.6	10	333	0	42.6	1
7	25	1996	30.6	11.1	337	0	43.25	1
7	26	1996	27.8	10.6	291	0	43.1	1
7	27	1996	28.9	12.2	239	0	44.55	1
7	28	1996	36.7	13.9	318	0	49.1	1
7	29	1996	35	12.2	315	0	46.6	1
7	30	1996	33.9	11.7	318	0	44.85	1
7	31	1996	35	10.6	324	0	43.15	1
8	1	1996	25	8.9	326	0	41.85	1
8	2	1996	30.6	7.2	327	0	43.5	1
8	3	1996	26.1	10	320	0	46.7	1
8	4	1996	31.7	8.9	317	0	48.8	1
8	5	1996	23.3	8.9	307	0	42.5	1
8	6	1996	25.6	11.1	313	0	46.8	1
8	7	1996	27.2	9.4	304	0	43.2	1
8	8	1996	33.9	10	308	0	41.8	1
8	9	1996	38.3	10	304	0	41.85	1
8	10	1996	35.6	10	299	0	44.55	1
8	11	1996	36.1	15	280	0	49.55	1
8	12	1996	35.6	13.9	293	0	49.65	1
8	13	1996	36.1	12.8	288	0	49	1
8	14	1996	32.2	10.6	304	0	47	1
8	15	1996	32.8	9.4	304	0	39.35	1
8	16	1996	27.8	8.9	303	0	38.95	1
8	17	1996	26.1	10	278	0	43.55	1
8	18	1996	28.9	7.8	271	0	45.85	1
8	19	1996	21.7	7.8	293	0	43.7	1
8	20	1996	26.7	6.7	278	0	42.6	1
8	21	1996	31.7	9.4	278	0	43.85	1
8	22	1996	31.1	8.3	275	0	41	1
8	23	1996	30	8.9	274	0	40	1
8	24	1996	26.7	10	278	0	43.4	1
8	25	1996	24.4	11.7	268	0	48.2	1
8	26	1996	23.3	13.3	226	0	44.45	1
8	27	1996	25.6	10.6	274	0	42.85	1
8	28	1996	33.3	10	273	0	42.1	1
8	29	1996	35	10.6	271	0	43.15	1
8	30	1996	32.8	10.6	277	0	45.65	1
8	31	1996	28.9	9.4	275	0	42.8	1
9	1	1996	26.7	9.4	265	0	38.85	1
9	2	1996	26.1	9.4	249	0	41.65	1
9	3	1996	23.3	11.7	216	0	47.05	1
9	4	1996	24.4	7.8	263	0	41.05	1
9	5	1996	28.9	7.2	266	0	43.75	1
9	6	1996	31.7	7.2	264	0	45.65	1
9	7	1996	32.8	6.1	265	0	45.55	1
9	8	1996	34.4	7.2	261	0	49.85	1
9	9	1996	32.2	6.1	260	0	46.45	1
9	10	1996	28.9	10	252	0	39.25	1
9	11	1996	21.1	12.8	156	0	46.2	1
9	12	1996	24.4	11.1	234	0	45.5	1
9	13	1996	22.2	12.2	231	0	46.1	1
9	14	1996	25.6	8.9	246	0	41.7	1
9	15	1996	23.9	14.4	237	0	43.25	1
9	16	1996	26.1	11.1	237	0	49.75	1
9	17	1996	27.2	9.4	238	0	48.4	1
9	18	1996	30	9.4	249	0	48.55	1
9	19	1996	29.4	8.9	234	0	49.05	1
9	20	1996	31.7	10	234	0	42.6	1
9	21	1996	29.4	10.6	232	0	47.2	1
9	22	1996	27.8	8.3	230	0	45.3	1
9	23	1996	23.9	7.8	222	0	42.2	1
9	24	1996	23.3	8.3	216	0	43.45	1
9	25	1996	25	8.9	197	0	39.9	1
9	26	1996	23.9	7.8	210	0	39.45	1
9	27	1996	23.9	8.3	203	0	38.2	1
9	28	1996	25.6	9.4	205	0	40.9	1
9	29	1996	25	9.4	187	0	39.15	1
9	30	1996	17.8	10.6	90	0	42.75	1
10	1	1996	23.3	12.2	173	0	48.05	1
10	2	1996	22.8	10	176	0	41.95	1
10	3	1996	28.9	9.4	186	0	37.35	1
10	4	1996	28.3	10.6	191	0	38.15	1
10	5	1996	32.2	11.1	196	0	40.55	1
10	6	1996	34.4	10	195	0	40.45	1
10	7	1996	35.6	11.7	190	0	45.05	1
10	8	1996	37.8	11.7	183	0	49.55	1
10	9	1996	27.8	12.2	173	0	49.15	1
10	10	1996	22.2	10.6	177	0	43.8	1
10	11	1996	27.8	10.6	156	0	35.8	1
10	12	1996	24.4	11.7	152	0	39.9	1
10	13	1996	25.6	10	129	0	37.8	1
10	14	1996	26.7	9.4	152	0	47.25	1
10	15	1996	25.6	8.9	144	0	49.7	1
10	16	1996	21.7	6.1	140	0	50	1
10	17	1996	23.3	4.4	134	0	48.05	1
10	18	1996	20	6.7	122	0	47.15	1
10	19	1996	17.2	5.6	130	0	49.6	1
10	20	1996	21.1	3.9	129	0	49.65	1
10	21	1996	22.8	2.2	125	0	49.7	1
10	22	1996	22.2	2.8	117	0	48.7	1
10	23	1996	22.2	7.8	120	0	40.15	1
10	24	1996	19.4	8.3	62	0	43.6	1
10	25	1996	17.8	5	79	0	46.45	2
10	26	1996	20.6	8.9	126	0	50	2
10	27	1996	23.3	5.6	109	0	50.35	1
10	28	1996	20.6	3.9	114	0	49.9	1
10	29	1996	16.7	7.2	90	0	40.75	1
10	30	1996	14.4	7.2	36	0.254	36.5	0
10	31	1996	17.2	6.7	85	0	44.2	1
11	1	1996	20	4.4	90	0	37.9	1
11	2	1996	18.3	7.2	84	0.254	36.1	1
11	3	1996	13.3	8.9	28	0	47.2	0
11	4	1996	17.8	6.7	71	0	43.15	1
11	5	1996	18.3	4.4	79	0	46.3	1
11	6	1996	21.7	1.7	75	0	49.4	1
11	7	1996	20	3.3	69	0	45.05	1
11	8	1996	21.7	3.9	71	0	44.9	1
11	9	1996	20.6	8.3	71	0	48.65	1
11	10	1996	22.8	6.1	75	0	44.55	1
11	11	1996	21.7	5.6	69	0	39.85	1
11	12	1996	22.8	8.3	66	0	38.4	0
11	13	1996	21.1	8.9	67	0	38.25	1
11	14	1996	17.2	10.6	91	0	49.25	1
11	15	1996	17.2	6.1	59	0	49.75	1
11	16	1996	13.3	5	34	21.57	42.4	1
11	17	1996	18.3	12.8	38	25.63	33.8	1
11	18	1996	19.4	15.6	64	2.031	35.55	1
11	19	1996	17.2	15	48	8.122	42.3	2
11	20	1996	19.4	11.7	65	0	33.8	1
11	21	1996	17.8	13.9	33	1.269	27.7	0
11	22	1996	17.2	12.8	42	8.883	36.25	1
11	23	1996	16.7	11.1	50	0	42.25	1
11	24	1996	18.9	9.4	59	0.508	38.8	0
11	25	1996	20.6	9.4	56	0	38.65	1
11	26	1996	23.9	5.6	48	0.254	43.55	1
11	27	1996	20	4.4	47	0	45.95	0
11	28	1996	18.3	6.7	48	0	40.4	2
11	29	1996	17.2	6.1	57	0	49.8	1
11	30	1996	16.1	3.9	52	0	43.6	1
12	1	1996	15.6	3.3	50	2.538	41.25	1
12	2	1996	15	1.7	54	0	49.35	1
12	3	1996	14.4	1.7	54	0	43.9	0
12	4	1996	17.2	7.8	46	17.25	41.75	1
12	5	1996	17.2	11.7	50	13.95	41.2	1
12	6	1996	16.1	9.4	55	2.031	40.35	1
12	7	1996	17.2	9.4	40	0	40.55	1
12	8	1996	17.2	14.4	32	0	45.95	1
12	9	1996	16.1	13.3	16	23.09	40.9	2
12	10	1996	18.9	10.6	47	25.12	38.1	1
12	11	1996	18.9	11.1	51	8.376	30.05	1
12	12	1996	18.3	13.3	47	5.076	33.15	1
12	13	1996	16.7	8.3	47	0	38.95	1
12	14	1996	18.3	3.3	46	0	46.75	1
12	15	1996	16.1	2.2	48	0	46.9	1
12	16	1996	17.8	1.7	47	0	41.65	0
12	17	1996	21.7	2.8	49	0	40.85	1
12	18	1996	13.3	2.8	47	0	46.2	1
12	19	1996	12.2	0	50	0	40.05	1
12	20	1996	13.3	3.3	19	9.899	33.35	1
12	21	1996	13.3	7.2	8	38.83	27.9	1
12	22	1996	14.4	3.9	41	4.061	38.25	1
12	23	1996	15.6	5	49	2.284	41	1
12	24	1996	16.1	2.8	52	0	40.2	0
12	25	1996	13.9	2.2	46	0	40.95	0
12	26	1996	16.1	8.3	15	31.21	37.75	1
12	27	1996	16.7	10	38	10.91	33.55	1
12	28	1996	16.1	10	31	1.015	37.05	1
12	29	1996	17.2	13.9	23	17.76	41	2
12	30	1996	18.9	15	13	26.14	35.95	2
12	31	1996	20	17.2	20	12.94	39.15	2
1	1	1997	20	18.3	18	27.91	32.6	1
1	2	1997	18.9	16.1	22	16.24	28.6	1
1	3	1997	16.7	6.1	52	0	42.05	1
1	4	1997	12.8	6.1	43	0	38.5	0
1	5	1997	15	5	51	0	42.3	1
1	6	1997	17.2	2.2	55	0	49.9	1
1	7	1997	16.1	1.7	54	0	48.15	1
1	8	1997	15	1.7	64	0	40.85	1
1	9	1997	15	2.8	62	0	39.4	1
1	10	1997	15	3.3	52	0	32.55	1
1	11	1997	13.9	7.8	33	0.254	31.05	0
1	12	1997	10.6	4.4	27	5.33	37.15	1
1	13	1997	8.3	-2.2	50	0	57.4	1
1	14	1997	8.9	-2.2	52	0.508	58.25	1
1	15	1997	8.9	5	29	2.792	46.75	1
1	16	1997	12.2	8.3	51	0	43.45	1
1	17	1997	11.1	7.8	37	0	38.6	1
1	18	1997	11.1	8.9	35	0	37.35	1
1	19	1997	12.2	8.3	57	0	41.55	1
1	20	1997	16.7	8.3	58	12.69	38.7	1
1	21	1997	15.6	10	47	3.553	40.15	1
1	22	1997	17.8	10.6	13	46.44	31.75	2
1	23	1997	16.1	7.2	79	0	35.55	1
1	24	1997	12.8	7.8	31	13.95	35.2	1
1	25	1997	19.4	12.2	54	29.18	35.4	2
1	26	1997	17.8	11.1	78	18.02	42.85	1
1	27	1997	17.2	10	75	0	34.55	1
1	28	1997	20	12.2	85	0.254	33.9	1
1	29	1997	20.6	11.1	87	0.254	32.05	1
1	30	1997	17.8	9.4	77	0.254	33.05	1
1	31	1997	18.3	10	47	0	33.45	1
2	1	1997	20	9.4	88	0	35.9	1
2	2	1997	18.3	6.1	116	0	42.55	1
2	3	1997	14.4	6.1	59	0.761	37.95	1
2	4	1997	17.8	6.7	72	5.076	37.55	1
2	5	1997	20	4.4	123	0	39.65	1
2	6	1997	16.7	3.9	106	0	36.95	1
2	7	1997	16.1	7.8	68	0	35.6	1
2	8	1997	19.4	3.9	128	0	41.45	1
2	9	1997	15.6	4.4	72	0	38.7	1
2	10	1997	20	5.6	129	0	38.5	1
2	11	1997	17.8	4.4	115	0	37.4	1
2	12	1997	18.9	8.3	131	0	45	1
2	13	1997	21.7	6.1	139	0	49.85	1
2	14	1997	20.6	3.9	139	0	46.95	1
2	15	1997	20.6	6.7	118	0	41.4	1
2	16	1997	20.6	6.7	136	0.508	41.05	1
2	17	1997	18.3	10.6	147	1.269	42.7	2
2	18	1997	19.4	5	143	0	49.15	1
2	19	1997	18.3	5	96	0.254	42.2	1
2	20	1997	20	2.8	158	0	47.1	1
2	21	1997	20	3.9	141	0	47.65	1
2	22	1997	20	2.8	157	0	44.9	1
2	23	1997	18.9	2.8	175	0	48.8	2
2	24	1997	19.4	2.2	175	0	50.05	1
2	25	1997	22.8	1.1	167	0	49.7	1
2	26	1997	19.4	10	161	0	41.35	1
2	27	1997	15.6	7.8	137	0	49.1	2
2	28	1997	17.8	1.7	143	0	47.45	2
3	1	1997	14.4	-1.1	139	0	47.35	1
3	2	1997	14.4	3.9	160	3.046	45.6	1
3	3	1997	13.9	1.7	171	0	45.4	1
3	4	1997	16.1	-1.1	165	0	47.15	1
3	5	1997	16.7	-1.7	155	0	46.2	1
3	6	1997	18.9	0	170	0	49.95	1
3	7	1997	19.4	1.1	164	0	47.05	1
3	8	1997	20.6	1.1	183	0	49.3	1
3	9	1997	23.9	1.1	178	0	48.05	1
3	10	1997	23.9	1.1	166	0	47.35	1
3	11	1997	20.6	2.2	181	0	46.9	1
3	12	1997	19.4	-2.2	159	0	45.85	1
3	13	1997	20	7.2	193	0	47	1
3	14	1997	23.3	1.7	188	0	49.55	1
3	15	1997	18.3	5	192	0	49.75	2
3	16	1997	13.3	10	173	11.92	46	3
3	17	1997	19.4	6.7	191	0	45.6	1
3	18	1997	22.8	8.3	217	0.254	44.55	1
3	19	1997	25	5	221	0	44.6	1
3	20	1997	26.1	7.2	208	0	43.55	1
3	21	1997	26.7	10	209	0	45.35	1
3	22	1997	21.1	8.3	203	0	44.85	2
3	23	1997	21.7	8.3	200	0	50.05	1
3	24	1997	27.2	5.6	208	0	49.85	1
3	25	1997	27.8	5	214	0	48.15	1
3	26	1997	18.9	5.6	206	0	50.05	1
3	27	1997	20.6	1.7	219	0	47.5	1
3	28	1997	25	1.7	239	0	48.35	1
3	29	1997	23.9	0.6	224	0	48.05	1
3	30	1997	16.1	1.1	225	0	46.9	2
3	31	1997	17.2	-0.6	225	0	47.25	2
4	1	1997	17.8	0	241	0	45.75	3
4	2	1997	22.2	6.1	246	0	42.55	3
4	3	1997	27.8	5.6	256	0	44.05	3
4	4	1997	22.8	1.1	238	0	47.1	1
4	5	1997	20	-0.6	206	0	46.35	2
4	6	1997	16.1	1.7	233	0	44.95	2
4	7	1997	19.4	0.6	239	0	44.05	1
4	8	1997	21.7	-0.6	245	0	44.35	2
4	9	1997	20.6	-1.1	246	0	45.75	2
4	10	1997	21.1	0	246	0	45.75	2
4	11	1997	22.2	1.1	265	0	49.8	2
4	12	1997	20	2.8	270	0	46.8	2
4	13	1997	21.7	0	246	0	49.25	1
4	14	1997	24.4	2.8	265	0	48.75	1
4	15	1997	27.2	4.4	259	0	47	1
4	16	1997	25	2.2	250	0	49.05	2
4	17	1997	25	9.4	258	0	46.25	2
4	18	1997	16.7	11.1	252	6.853	43.1	3
4	19	1997	16.7	11.1	272	0	44.95	1
4	20	1997	21.7	12.8	261	0	44.25	2
4	21	1997	19.4	9.4	267	0.254	43.7	2
4	22	1997	20.6	10	256	0.761	44.7	2
4	23	1997	20	6.7	250	0.254	42.75	3
4	24	1997	24.4	2.8	272	0	43.25	2
4	25	1997	27.8	7.2	284	0	45.8	2
4	26	1997	27.2	6.7	288	0	49.3	2
4	27	1997	23.3	6.7	290	0	49.8	2
4	28	1997	20.6	6.1	294	0	50.05	2
4	29	1997	22.2	6.7	294	0	50	2
4	30	1997	22.2	5.6	300	0	48.65	2
5	1	1997	20	1.1	296	0	47.25	2
5	2	1997	20	3.3	304	0	50	2
5	3	1997	21.1	5.6	296	0	49.95	2
5	4	1997	23.3	2.8	299	0	49.95	1
5	5	1997	24.4	3.3	281	0	47.8	2
5	6	1997	28.9	8.3	285	0	47.5	2
5	7	1997	25.6	6.1	304	0	46.55	2
5	8	1997	22.2	3.9	288	0	46.9	2
5	9	1997	23.9	5	288	0	47.1	2
5	10	1997	22.2	6.7	296	0	47.4	2
5	11	1997	21.7	9.4	313	0	46.95	2
5	12	1997	26.7	8.3	321	0	48.1	2
5	13	1997	27.2	6.1	309	0	47.3	2
5	14	1997	26.7	11.7	323	0	47.1	2
5	15	1997	26.1	8.9	332	0	42.95	2
5	16	1997	34.4	10	321	0	40.15	1
5	17	1997	37.2	13.9	332	0	39.1	2
5	18	1997	28.9	10	320	0	41.95	2
5	19	1997	24.4	5.6	314	0	40.7	2
5	20	1997	19.4	5.6	312	0	42.05	2
5	21	1997	23.3	4.4	318	0	46.15	2
5	22	1997	21.7	6.7	314	0	47.15	2
5	23	1997	21.7	10.6	327	6.599	48.85	2
5	24	1997	23.9	7.8	325	0	48.8	2
5	25	1997	23.9	3.9	338	0	50	2
5	26	1997	24.4	6.7	314	1.015	49.85	1
5	27	1997	27.2	13.3	318	0	44.85	2
5	28	1997	28.3	13.3	304	0	48.1	2
5	29	1997	28.9	13.9	327	0	46.6	2
5	30	1997	26.1	10.6	321	0	47.05	2
5	31	1997	28.3	13.3	315	0	45	2
6	1	1997	26.1	10.6	319	0	48.75	1
6	2	1997	26.1	7.8	329	0	44.45	1
6	3	1997	20	13.3	332	5.076	44.75	1
6	4	1997	23.3	10.6	323	0.254	45.8	2
6	5	1997	26.7	6.7	317	0	44.8	2
6	6	1997	30.6	8.9	306	0	42.35	2
6	7	1997	28.9	10	340	0	45.65	2
6	8	1997	21.1	10.6	317	0	47.95	2
6	9	1997	23.3	8.3	311	0	45.2	2
6	10	1997	22.8	10	335	0	49.4	2
6	11	1997	26.7	7.8	338	0	49.75	2
6	12	1997	25.6	7.8	342	0	46.7	3
6	13	1997	31.1	6.7	339	0	44.9	2
6	14	1997	21.7	10	340	0	44.2	3
6	15	1997	20	12.2	343	0	44.9	2
6	16	1997	26.1	10.6	339	0	44.3	2
6	17	1997	32.8	10.6	344	0	44.45	2
6	18	1997	27.8	10.6	351	0	44.7	2
6	19	1997	34.4	9.4	346	0	49.85	2
6	20	1997	27.2	7.2	349	0	49.75	2
6	21	1997	29.4	5	347	0	49.35	2
6	22	1997	26.7	5.6	350	0	48.9	1
6	23	1997	29.4	5.6	343	0	45.7	2
6	24	1997	30.6	9.4	356	0	49.7	2
6	25	1997	36.7	8.9	342	0	49.2	2
6	26	1997	29.4	6.7	342	0	46.45	2
6	27	1997	25.6	6.7	341	0	43.7	2
6	28	1997	22.8	7.2	341	0	44.35	2
6	29	1997	21.7	7.2	346	0	43.05	3
6	30	1997	21.1	10	346	0	46.7	3
7	1	1997	26.1	7.2	330	0	47.3	2
7	2	1997	30	7.8	345	0	45.8	2
7	3	1997	28.9	10.6	346	0	45.55	2
7	4	1997	25.6	10	346	0	42.75	2
7	5	1997	28.3	9.4	350	0	43.65	2
7	6	1997	29.4	8.9	353	0	44.35	2
7	7	1997	31.1	10.6	345	0	46.3	1
7	8	1997	35	11.7	337	0	43.55	2
7	9	1997	31.1	12.8	345	0	45.55	2
7	10	1997	28.9	10.6	334	0	42.55	2
7	11	1997	25.6	9.4	338	0	42.45	2
7	12	1997	22.2	8.3	340	0	43.25	2
7	13	1997	22.2	11.7	342	0	46.95	2
7	14	1997	21.7	11.7	345	0	44.4	2
7	15	1997	25	11.1	327	0	44.8	2
7	16	1997	23.3	11.7	337	0	46.1	2
7	17	1997	29.4	9.4	334	0	47.35	2
7	18	1997	26.7	8.9	335	0	41.55	2
7	19	1997	26.1	9.4	341	0	43.45	2
7	20	1997	23.3	12.2	341	0	47.15	2
7	21	1997	26.1	10.6	333	0	49.1	2
7	22	1997	24.4	7.2	339	0	49.25	2
7	23	1997	26.7	13.3	332	0	41.2	1
7	24	1997	30.6	11.1	337	0	42.6	2
7	25	1997	25.6	10	321	0	42.6	1
7	26	1997	20	10.6	332	0	43.25	2
7	27	1997	21.1	12.8	333	0	43.1	2
7	28	1997	21.1	12.2	328	0	44.55	2
7	29	1997	21.1	13.3	331	0	49.1	2
7	30	1997	23.9	10.6	316	0	46.6	2
7	31	1997	26.7	8.9	321	0	44.85	2
8	1	1997	28.3	7.2	328	0	43.15	2
8	2	1997	28.9	7.8	329	0	41.85	2
8	3	1997	28.9	10	327	0	43.5	2
8	4	1997	35.6	8.9	324	0	46.7	2
8	5	1997	34.4	10	324	0	48.8	2
8	6	1997	33.9	10	319	0	42.5	1
8	7	1997	35	10.6	317	0	46.8	2
8	8	1997	24.4	11.1	308	0	43.2	2
8	9	1997	21.7	15.6	312	0	41.8	2
8	10	1997	23.3	11.7	305	0	41.85	2
8	11	1997	24.4	11.1	305	0	44.55	2
8	12	1997	25.6	12.8	314	0	49.55	2
8	13	1997	23.9	12.8	309	0	49.65	2
8	14	1997	24.4	12.2	295	0	49	2
8	15	1997	21.1	12.8	306	0	47	2
8	16	1997	21.7	11.7	300	0	39.35	2
8	17	1997	22.2	10	285	0	38.95	2
8	18	1997	24.4	10.6	292	0	43.55	2
8	19	1997	26.1	10	287	13.95	45.85	1
8	20	1997	25	12.2	295	5.584	43.7	1
8	21	1997	28.3	10.6	293	0	42.6	2
8	22	1997	26.7	9.4	299	0	43.85	2
8	23	1997	26.1	10	300	0	41	2
8	24	1997	26.7	12.8	291	0	40	2
8	25	1997	27.2	8.3	287	0	43.4	2
8	26	1997	26.1	11.1	288	0	48.2	2
8	27	1997	27.2	10.6	292	0	44.45	2
8	28	1997	27.2	8.9	282	0	42.85	2
8	29	1997	27.8	10.6	277	0	42.1	2
8	30	1997	27.2	9.4	276	0	43.15	2
8	31	1997	28.9	8.3	284	0	45.65	2
9	1	1997	29.4	8.9	281	0	42.8	1
9	2	1997	27.8	8.9	278	0	38.85	2
9	3	1997	30	11.1	278	0	41.65	2
9	4	1997	34.4	7.2	265	0	47.05	2
9	5	1997	30.6	8.3	264	0	41.05	2
9	6	1997	27.8	7.8	266	0	43.75	2
9	7	1997	28.9	6.1	262	0	45.65	2
9	8	1997	30	12.8	266	0	45.55	2
9	9	1997	25.6	12.8	262	0	49.85	2
9	10	1997	25.6	13.3	251	0	46.45	2
9	11	1997	28.9	11.1	250	0	39.25	2
9	12	1997	28.3	9.4	254	0	46.2	2
9	13	1997	25	9.4	250	0	45.5	2
9	14	1997	18.9	11.1	255	1.269	46.1	2
9	15	1997	24.4	10.6	245	0	41.7	1
9	16	1997	26.1	8.3	226	0	43.25	2
9	17	1997	25	7.8	230	0	49.75	2
9	18	1997	25.6	6.1	231	0	48.4	1
9	19	1997	31.7	6.7	237	0	48.55	1
9	20	1997	33.3	6.7	245	0	49.05	2
9	21	1997	29.4	6.1	241	0	42.6	2
9	22	1997	31.7	10.6	231	0	47.2	1
9	23	1997	37.2	7.8	227	0	45.3	1
9	24	1997	37.2	10	229	0	42.2	1
9	25	1997	28.9	14.4	203	0	43.45	3
9	26	1997	25	13.9	216	0	39.9	3
9	27	1997	32.8	11.1	215	0	39.45	1
9	28	1997	33.3	10	203	0	48.45	1
9	29	1997	32.2	11.1	203	0	53.35	1
9	30	1997	27.8	10.6	198	0	67.35	1
10	1	1997	22.2	11.7	123	1.015	76.45	1
10	2	1997	25	12.8	182	0	69.75	1
10	3	1997	27.2	9.4	185	0	65.65	1
10	4	1997	25.6	12.2	184	0	67.65	1
10	5	1997	27.2	9.4	180	0	55.65	1
10	6	1997	18.9	11.1	163	0	66.6	2
10	7	1997	21.1	11.1	157	0	45.2	1
10	8	1997	17.2	8.3	50	16.49	79	1
10	9	1997	21.7	10	144	9.899	69.85	1
10	10	1997	18.9	9.4	132	0	69.15	1
10	11	1997	22.2	7.2	142	0	55.4	1
10	12	1997	24.4	6.1	138	0	57.8	1
10	13	1997	25	6.1	133	0	60.1	1
10	14	1997	28.3	6.7	129	0	61.9	1
10	15	1997	29.4	7.8	126	0	62.3	1
10	16	1997	30	8.3	122	0	63.45	1
10	17	1997	30	7.2	119	0	62.05	1
10	18	1997	25.6	7.2	117	0	73.25	1
10	19	1997	21.1	7.8	93	0	74.8	1
10	20	1997	22.2	6.1	102	0	76.9	1
10	21	1997	23.3	7.8	89	0	75.05	1
10	22	1997	21.1	8.3	79	0	79.75	1
10	23	1997	21.7	7.8	99	0	72.05	1
10	24	1997	24.4	5.6	106	0	53.85	1
10	25	1997	23.9	6.7	95	0	48.3	1
10	26	1997	24.4	3.3	89	0	61.75	1
10	27	1997	23.9	6.7	85	0	61.25	1
10	28	1997	22.2	3.9	77	0	65.2	1
10	29	1997	22.8	8.3	80	0	76.15	1
10	30	1997	23.9	12.2	60	0	77.85	1
10	31	1997	25	13.3	61	0	77.5	1
11	1	1997	28.3	10.6	60	0	68.55	1
11	2	1997	27.2	7.8	59	0	66.9	1
11	3	1997	25.6	9.4	66	0	66.5	1
11	4	1997	26.7	10	57	0	62.05	1
11	5	1997	22.2	7.8	55	0	77.95	1
11	6	1997	18.9	8.3	56	0	84.5	1
11	7	1997	20	8.3	66	0	72.35	1
11	8	1997	19.4	3.9	65	0	70.55	0
11	9	1997	17.2	3.9	65	0	74.45	1
11	10	1997	14.4	11.1	37	15.22	85.7	1
11	11	1997	18.9	6.7	68	0.254	77.05	1
11	12	1997	17.2	3.9	46	0	79.25	1
11	13	1997	18.9	9.4	56	8.883	75.2	1
11	14	1997	17.2	8.3	44	28.93	80.55	1
11	15	1997	18.3	8.9	42	24.36	79.7	1
11	16	1997	17.2	10	46	6.091	86.85	1
11	17	1997	17.2	7.8	42	3.3	87.95	1
11	18	1997	13.3	8.9	29	7.107	90.05	1
11	19	1997	16.7	7.8	45	3.553	84.35	0
11	20	1997	20	5.6	48	0	72.55	1
11	21	1997	14.4	6.7	34	0.254	83	0
11	22	1997	15	6.7	38	7.614	85.55	1
11	23	1997	19.4	9.4	54	1.523	79.3	1
11	24	1997	17.8	8.9	40	1.523	88.45	1
11	25	1997	16.1	7.2	37	21.32	85.65	1
11	26	1997	15	10.6	46	18.27	85.05	1
11	27	1997	14.4	6.7	36	0	85.5	0
11	28	1997	16.7	4.4	35	0	80.25	1
11	29	1997	12.8	5.6	23	16.24	92.5	1
11	30	1997	16.1	5.6	34	3.553	80.8	1
12	1	1997	17.2	2.8	32	0.254	77.9	1
12	2	1997	12.2	3.9	36	0	88.05	1
12	3	1997	11.1	8.9	21	9.391	91.55	0
12	4	1997	13.9	7.2	31	2.792	84.6	1
12	5	1997	14.4	10	34	7.614	85.3	1
12	6	1997	13.9	8.9	40	1.523	88.5	0
12	7	1997	15	5.6	31	25.12	83.15	1
12	8	1997	12.8	4.4	42	3.553	79.75	1
12	9	1997	16.1	1.1	32	0	66.2	1
12	10	1997	15.6	0.6	34	0	70.8	1
12	11	1997	12.8	1.7	33	0	77.75	1
12	12	1997	9.4	2.2	50	0	90.5	1
12	13	1997	7.8	3.9	41	0.761	88.45	1
12	14	1997	15	3.9	30	14.46	88.95	1
12	15	1997	12.2	0.6	41	0.254	85.8	1
12	16	1997	10	5.6	35	0	90.8	1
12	17	1997	11.7	8.3	30	1.269	90.35	0
12	18	1997	17.2	6.1	32	0	62.65	1
12	19	1997	21.1	1.1	32	0	49.25	1
12	20	1997	15	1.1	44	0	78.25	1
12	21	1997	15	2.8	32	0	58.65	1
12	22	1997	16.7	0.6	38	0	44.2	1
12	23	1997	15.6	-1.7	33	0	69.8	1
12	24	1997	15	4.4	33	0	51.45	2
12	25	1997	17.8	0	34	0	51.5	1
12	26	1997	12.8	-2.2	33	0	72.3	1
12	27	1997	13.3	-2.8	35	0	79.1	1
12	28	1997	13.9	0.6	33	0	73.95	1
12	29	1997	15	2.2	42	0	75.2	1
12	30	1997	13.3	3.3	48	0	80.95	1
12	31	1997	13.3	3.9	46	0	83.6	1
1	1	1998	13.9	3.3	41	1.015	86.8	1
1	2	1998	15	7.8	42	16.49	90.1	1
1	3	1998	15.6	5.6	59	17.51	82.6	1
1	4	1998	12.8	1.1	46	5.076	83.25	1
1	5	1998	13.3	1.1	44	0.254	78.3	1
1	6	1998	8.9	1.7	38	3.3	88.85	1
1	7	1998	9.4	6.7	32	1.015	90.2	0
1	8	1998	10	5	39	0	88.1	1
1	9	1998	10.6	8.3	13	5.33	89.6	0
1	10	1998	16.1	10	43	4.315	89.7	1
1	11	1998	14.4	10.6	20	30.45	93.75	1
1	12	1998	16.1	7.2	29	12.69	86.35	0
1	13	1998	13.3	5	49	4.569	91	1
1	14	1998	12.2	10	15	24.11	92.25	0
1	15	1998	16.1	11.1	36	11.42	96.05	1
1	16	1998	16.7	11.1	35	3.553	94.8	0
1	17	1998	20.6	10	54	0.508	86	1
1	18	1998	15	5	20	28.17	93.95	1
1	19	1998	13.9	3.3	61	2.031	83.1	1
1	20	1998	11.7	2.8	52	0.254	89.1	1
1	21	1998	12.2	2.8	74	0	82.8	1
1	22	1998	13.9	2.8	87	0	84.3	1
